,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
58,2020-21,1610612759,SAS,San Antonio Spurs,0022000207,2021-01-18,SAS @ POR,W,48.0,48,90,0.533,15,33,0.455,14,16,0.875,12,36,48,33,13.0,6,6,6,17,15,125,21.0,1,1,1,1,8,6,35,8,6,14,8,48,55,11,11,28,8,2,45,38,19,43,31,55,7,5
59,2020-21,1610612759,SAS,San Antonio Spurs,0022000189,2021-01-16,SAS vs. HOU,W,48.0,40,100,0.4,5,24,0.208,18,23,0.783,17,41,58,19,12.0,10,7,9,21,20,103,12.0,1,1,1,1,8,42,6,68,66,53,67,30,31,41,2,3,1,65,43,8,10,65,53,23,52,12
60,2020-21,1610612759,SAS,San Antonio Spurs,0022000176,2021-01-14,SAS vs. HOU,L,48.0,42,92,0.457,9,31,0.29,12,16,0.75,10,31,41,26,10.0,10,4,6,17,16,105,-4.0,1,34,34,34,8,35,28,41,42,21,53,56,55,48,23,54,49,25,25,8,44,43,31,48,48,42
61,2020-21,1610612759,SAS,San Antonio Spurs,0022000162,2021-01-12,SAS @ OKC,W,48.0,41,95,0.432,10,35,0.286,20,22,0.909,7,39,46,26,4.0,8,5,5,20,20,112,10.0,1,1,1,1,8,37,18,50,28,7,55,25,34,5,51,9,16,25,1,22,29,31,48,23,31,16
62,2020-21,1610612759,SAS,San Antonio Spurs,0022000147,2021-01-10,SAS @ MIN,L,48.0,36,94,0.383,8,30,0.267,8,14,0.571,9,36,45,21,10.0,4,5,3,16,17,88,-8.0,1,34,34,34,8,63,21,70,46,30,62,69,61,72,31,28,29,55,25,60,29,12,22,44,70,52
63,2020-21,1610612759,SAS,San Antonio Spurs,0022000138,2021-01-09,SAS @ MIN,W,53.0,44,101,0.436,13,32,0.406,24,29,0.828,12,36,48,22,6.0,8,3,7,19,20,125,3.0,1,1,1,1,2,23,4,48,10,17,19,11,14,25,11,28,8,46,2,22,57,53,42,23,7,27
64,2020-21,1610612759,SAS,San Antonio Spurs,0022000121,2021-01-07,SAS @ LAL,W,48.0,43,92,0.467,16,35,0.457,16,17,0.941,6,34,40,28,8.0,4,3,4,15,20,118,9.0,1,1,1,1,8,28,28,27,5,7,7,38,52,4,61,40,57,15,11,60,57,20,17,23,21,19
65,2020-21,1610612759,SAS,San Antonio Spurs,0022000105,2021-01-05,SAS @ LAC,W,48.0,44,96,0.458,20,40,0.5,8,11,0.727,11,33,44,23,11.0,9,3,7,13,16,116,3.0,1,1,1,1,8,23,11,39,1,2,2,69,66,57,17,44,37,39,32,16,57,53,5,48,24,27
66,2020-21,1610612759,SAS,San Antonio Spurs,0022000089,2021-01-03,SAS vs. UTA,L,48.0,44,105,0.419,6,19,0.316,15,21,0.714,14,31,45,23,7.0,13,4,11,16,18,109,-21.0,1,34,34,34,8,23,2,60,62,69,46,44,36,58,5,54,29,39,5,1,44,71,22,42,41,63
67,2020-21,1610612759,SAS,San Antonio Spurs,0022000075,2021-01-01,SAS vs. LAL,L,48.0,36,85,0.424,13,34,0.382,18,26,0.692,8,37,45,23,13.0,3,8,7,20,20,103,-6.0,1,34,34,34,8,63,54,57,10,11,27,30,24,62,42,19,29,39,45,67,7,53,48,23,52,49
68,2020-21,1610612759,SAS,San Antonio Spurs,0022000060,2020-12-30,SAS vs. LAL,L,48.0,40,87,0.46,10,24,0.417,17,23,0.739,7,32,39,25,11.0,8,4,3,18,24,107,-14.0,1,34,34,34,8,42,49,37,28,53,16,35,31,54,51,50,61,30,32,22,44,12,36,6,44,59
69,2020-21,1610612759,SAS,San Antonio Spurs,0022000034,2020-12-27,SAS @ NOP,L,48.0,38,89,0.427,11,36,0.306,8,8,1.0,4,43,47,26,15.0,5,10,4,23,16,95,-3.0,1,34,34,34,8,51,37,52,23,6,48,69,71,1,70,2,13,25,61,51,1,20,60,48,67,38
70,2020-21,1610612759,SAS,San Antonio Spurs,0022000027,2020-12-26,SAS vs. TOR,W,48.0,47,100,0.47,14,34,0.412,11,16,0.688,14,39,53,36,16.0,4,3,9,20,23,119,5.0,1,1,1,1,8,12,6,25,9,11,18,58,55,63,5,9,4,1,65,60,57,65,48,9,16,23
71,2020-21,1610612759,SAS,San Antonio Spurs,0022000017,2020-12-23,SAS @ MEM,W,48.0,48,95,0.505,10,25,0.4,25,29,0.862,8,40,48,28,11.0,8,8,8,18,20,131,12.0,1,1,1,1,8,6,18,16,28,47,20,9,14,14,42,5,8,15,32,22,7,61,36,23,5,12
