,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M_x,FG3A_x,FG3_PCT_x,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,FG3M_y,FG3A_y,FG3_PCT_y,NS_FG3_PCT,PLUSMINUS,E_PACE,E_DEF_RATING
10,2020-21,1610612760,OKC,Oklahoma City Thunder,22000988,2021-05-04,OKC vs. SAC,L,48.0,35,98,0.357,11,36,0.306,18,25,0.72,17,40,57,21,10.0,5,4,10,14,19,99,-4.0,1,23,23,23,4,59,6,69,39,33,47,21,17,39,5,11,3,41,3,53,30,66,9,28,51,28,14.42,37.92,0.38,0.368,0.012,103.1,111.9
11,2020-21,1610612760,OKC,Oklahoma City Thunder,22000972,2021-05-02,OKC vs. PHX,L,48.0,45,92,0.489,13,30,0.433,17,24,0.708,17,30,47,23,15.0,7,3,7,22,17,120,-3.0,1,23,23,23,4,8,17,10,24,59,7,26,22,42,5,59,26,24,29,33,47,50,59,47,6,26,14.42,37.92,0.38,0.368,0.012,103.1,111.9
12,2020-21,1610612760,OKC,Oklahoma City Thunder,22000963,2021-05-01,OKC vs. IND,L,48.0,38,111,0.342,8,38,0.211,11,23,0.478,21,27,48,23,14.0,8,4,11,15,22,95,-57.0,1,23,23,23,4,36,1,71,59,24,69,53,28,70,1,67,23,24,22,21,30,70,15,11,59,72,14.42,37.92,0.38,0.368,0.012,103.1,111.9
13,2020-21,1610612760,OKC,Oklahoma City Thunder,22000947,2021-04-29,OKC vs. NOP,L,48.0,34,89,0.382,11,39,0.282,16,20,0.8,12,41,53,18,22.0,6,4,6,21,22,95,-14.0,1,23,23,23,4,63,25,64,39,17,56,29,37,19,16,9,10,60,64,39,30,40,52,11,59,44,14.42,37.92,0.38,0.368,0.012,103.1,111.9
14,2020-21,1610612760,OKC,Oklahoma City Thunder,22000927,2021-04-27,OKC @ BOS,W,48.0,39,81,0.481,13,30,0.433,28,36,0.778,10,41,51,25,27.0,5,3,7,24,26,119,4.0,1,1,1,1,4,29,62,12,24,59,7,2,1,27,28,9,15,14,71,53,47,50,68,1,8,15,14.42,37.92,0.38,0.368,0.012,103.1,111.9
15,2020-21,1610612760,OKC,Oklahoma City Thunder,22000918,2021-04-26,OKC @ PHI,L,48.0,35,78,0.449,7,30,0.233,13,23,0.565,11,27,38,21,30.0,11,1,7,16,19,90,-31.0,1,23,23,23,4,59,67,34,64,59,65,45,28,63,21,67,60,41,72,7,65,50,19,28,67,66,14.42,37.92,0.38,0.368,0.012,103.1,111.9
16,2020-21,1610612760,OKC,Oklahoma City Thunder,22000902,2021-04-23,OKC vs. WAS,L,48.0,39,93,0.419,10,33,0.303,21,25,0.84,14,26,40,18,17.0,12,7,7,17,23,109,-20.0,1,23,23,23,4,29,14,52,46,45,48,8,17,14,12,71,54,60,38,4,9,50,26,7,22,51,14.42,37.92,0.38,0.368,0.012,103.1,111.9
17,2020-21,1610612760,OKC,Oklahoma City Thunder,22000882,2021-04-21,OKC @ IND,L,48.0,48,104,0.462,9,29,0.31,11,16,0.688,17,38,55,26,17.0,8,3,7,18,16,116,-6.0,1,23,23,23,4,3,4,23,53,62,45,53,56,48,5,21,5,9,38,21,47,50,30,53,12,29,14.42,37.92,0.38,0.368,0.012,103.1,111.9
18,2020-21,1610612760,OKC,Oklahoma City Thunder,22000872,2021-04-19,OKC @ WAS,L,48.0,36,83,0.434,13,33,0.394,22,27,0.815,9,39,48,23,19.0,6,2,2,26,19,107,-12.0,1,23,23,23,4,51,57,44,24,45,21,6,11,17,35,15,23,24,57,39,58,5,72,28,28,42,14.42,37.92,0.38,0.368,0.012,103.1,111.9
19,2020-21,1610612760,OKC,Oklahoma City Thunder,22000865,2021-04-18,OKC @ TOR,L,48.0,37,82,0.451,14,33,0.424,18,21,0.857,9,37,46,22,23.0,6,8,5,19,15,106,-6.0,1,23,23,23,4,43,61,31,18,45,9,21,32,7,35,27,30,32,68,39,4,34,37,61,32,29,14.42,37.92,0.38,0.368,0.012,103.1,111.9
20,2020-21,1610612760,OKC,Oklahoma City Thunder,22000845,2021-04-16,OKC @ DET,L,48.0,39,97,0.402,7,39,0.179,19,26,0.731,18,38,56,19,22.0,13,8,7,23,24,104,-6.0,1,23,23,23,4,29,7,58,64,17,72,15,14,38,4,21,4,56,64,1,4,50,62,5,37,29,14.42,37.92,0.38,0.368,0.012,103.1,111.9
21,2020-21,1610612760,OKC,Oklahoma City Thunder,22000836,2021-04-14,OKC vs. GSW,L,48.0,44,92,0.478,7,27,0.259,14,25,0.56,17,33,50,22,21.0,6,2,6,22,20,109,-38.0,1,23,23,23,4,10,17,13,64,64,60,41,17,66,5,48,18,32,62,39,58,40,59,19,22,69,14.42,37.92,0.38,0.368,0.012,103.1,111.9
22,2020-21,1610612760,OKC,Oklahoma City Thunder,22000826,2021-04-13,OKC @ UTA,L,48.0,36,93,0.387,14,34,0.412,10,18,0.556,15,35,50,13,14.0,8,1,10,23,18,96,-10.0,1,23,23,23,4,51,14,63,18,38,14,60,49,67,10,37,18,70,22,21,65,66,62,39,57,37,14.42,37.92,0.38,0.368,0.012,103.1,111.9
23,2020-21,1610612760,OKC,Oklahoma City Thunder,22000199,2021-04-10,OKC vs. PHI,L,48.0,38,76,0.5,8,20,0.4,9,19,0.474,6,39,45,21,23.0,3,4,10,21,17,93,-24.0,1,23,23,23,4,36,69,8,59,70,17,66,42,71,58,15,37,41,68,65,30,66,52,47,64,58,14.42,37.92,0.38,0.368,0.012,103.1,111.9
24,2020-21,1610612760,OKC,Oklahoma City Thunder,22000785,2021-04-08,OKC vs. CLE,L,48.0,40,89,0.449,13,32,0.406,9,13,0.692,11,33,44,28,18.0,5,5,3,20,12,102,-27.0,1,23,23,23,4,24,25,33,24,52,16,66,68,47,21,48,43,5,49,53,21,10,45,70,42,60,14.42,37.92,0.38,0.368,0.012,103.1,111.9
25,2020-21,1610612760,OKC,Oklahoma City Thunder,22000781,2021-04-07,OKC vs. CHA,L,48.0,37,85,0.435,16,41,0.39,12,17,0.706,11,35,46,29,22.0,4,5,5,11,16,102,-11.0,1,23,23,23,4,43,47,41,6,10,23,47,50,44,21,37,30,4,64,60,21,34,3,53,42,39,14.42,37.92,0.38,0.368,0.012,103.1,111.9
26,2020-21,1610612760,OKC,Oklahoma City Thunder,22000766,2021-04-05,OKC vs. DET,L,48.0,41,97,0.423,5,27,0.185,21,25,0.84,13,29,42,17,15.0,10,6,7,20,20,108,-24.0,1,23,23,23,4,20,7,50,72,64,71,8,17,14,14,65,50,64,29,9,14,50,45,19,26,58,14.42,37.92,0.38,0.368,0.012,103.1,111.9
27,2020-21,1610612760,OKC,Oklahoma City Thunder,22000753,2021-04-03,OKC @ POR,L,48.0,30,85,0.353,8,34,0.235,17,24,0.708,12,34,46,17,22.0,4,6,3,21,18,85,-48.0,1,23,23,23,4,69,47,70,59,38,63,26,22,42,16,43,30,64,64,60,14,10,52,39,69,71,14.42,37.92,0.38,0.368,0.012,103.1,111.9
28,2020-21,1610612760,OKC,Oklahoma City Thunder,22000744,2021-04-02,OKC @ PHX,L,48.0,35,89,0.393,15,38,0.395,18,23,0.783,11,27,38,19,16.0,6,3,8,17,20,103,-37.0,1,23,23,23,4,59,25,60,12,24,19,21,28,26,21,67,60,56,35,39,47,61,26,19,40,68,14.42,37.92,0.38,0.368,0.012,103.1,111.9
29,2020-21,1610612760,OKC,Oklahoma City Thunder,22000727,2021-03-31,OKC vs. TOR,W,48.0,39,86,0.453,14,33,0.424,21,28,0.75,19,45,64,19,20.0,2,6,7,16,25,113,10.0,1,1,1,1,4,29,41,29,18,45,9,8,8,30,2,4,1,56,60,68,14,50,19,2,16,5,14.42,37.92,0.38,0.368,0.012,103.1,111.9
30,2020-21,1610612760,OKC,Oklahoma City Thunder,22000713,2021-03-29,OKC vs. DAL,L,48.0,38,81,0.469,9,26,0.346,21,33,0.636,10,37,47,17,16.0,8,4,3,14,21,106,-21.0,1,23,23,23,4,36,62,18,53,66,32,8,5,58,28,27,26,64,35,21,30,10,9,16,32,52,14.42,37.92,0.38,0.368,0.012,103.1,111.9
31,2020-21,1610612760,OKC,Oklahoma City Thunder,22000699,2021-03-27,OKC vs. BOS,L,48.0,34,83,0.41,11,38,0.289,15,24,0.625,10,40,50,16,18.0,7,4,4,12,19,94,-17.0,1,23,23,23,4,63,57,55,39,24,54,35,22,59,28,11,18,67,49,33,30,22,5,28,62,49,14.42,37.92,0.38,0.368,0.012,103.1,111.9
32,2020-21,1610612760,OKC,Oklahoma City Thunder,22000674,2021-03-24,OKC vs. MEM,L,48.0,43,95,0.453,10,35,0.286,11,17,0.647,9,35,44,26,15.0,13,8,10,10,10,107,-9.0,1,23,23,23,4,11,9,30,46,36,55,53,50,55,35,37,43,9,29,1,4,66,2,71,28,34,14.42,37.92,0.38,0.368,0.012,103.1,111.9
33,2020-21,1610612760,OKC,Oklahoma City Thunder,22000654,2021-03-22,OKC @ MIN,W,48.0,41,87,0.471,21,37,0.568,9,10,0.9,9,38,47,27,17.0,8,10,4,14,17,112,9.0,1,1,1,1,4,20,34,15,1,30,1,66,72,5,35,21,26,8,38,21,2,22,9,47,19,6,14.42,37.92,0.38,0.368,0.012,103.1,111.9
34,2020-21,1610612760,OKC,Oklahoma City Thunder,22000016,2021-03-21,OKC @ HOU,W,48.0,42,91,0.462,13,39,0.333,17,25,0.68,19,33,52,22,18.0,8,2,4,21,20,114,2.0,1,1,1,1,4,16,19,23,24,17,33,26,17,49,2,48,11,32,49,21,58,22,52,19,14,18,14.42,37.92,0.38,0.368,0.012,103.1,111.9
35,2020-21,1610612760,OKC,Oklahoma City Thunder,22000626,2021-03-18,OKC @ ATL,L,48.0,34,93,0.366,13,34,0.382,12,16,0.75,11,27,38,18,10.0,5,3,7,13,16,93,-23.0,1,23,23,23,4,63,14,67,24,38,25,47,56,30,21,67,60,60,3,53,47,50,7,53,64,57,14.42,37.92,0.38,0.368,0.012,103.1,111.9
36,2020-21,1610612760,OKC,Oklahoma City Thunder,22000612,2021-03-16,OKC @ CHI,L,48.0,42,90,0.467,7,20,0.35,11,13,0.846,13,30,43,16,17.0,9,9,4,15,17,102,-21.0,1,23,23,23,4,16,21,19,64,70,31,53,68,11,14,59,47,67,38,14,3,22,15,47,42,52,14.42,37.92,0.38,0.368,0.012,103.1,111.9
37,2020-21,1610612760,OKC,Oklahoma City Thunder,22000593,2021-03-14,OKC vs. MEM,W,48.0,42,73,0.575,16,31,0.516,28,34,0.824,8,38,46,26,25.0,7,4,3,20,21,128,6.0,1,1,1,1,4,16,72,1,6,56,2,2,3,16,45,21,30,9,70,33,30,10,45,16,2,10,14.42,37.92,0.38,0.368,0.012,103.1,111.9
38,2020-21,1610612760,OKC,Oklahoma City Thunder,22000586,2021-03-13,OKC vs. NYK,L,48.0,37,76,0.487,8,32,0.25,15,21,0.714,5,35,40,22,18.0,3,4,2,18,20,97,-22.0,1,23,23,23,4,43,69,11,59,52,61,35,32,40,63,37,54,32,49,65,30,5,30,19,54,55,14.42,37.92,0.38,0.368,0.012,103.1,111.9
