,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M_x,FG3A_x,FG3_PCT_x,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,FG3M_y,FG3A_y,FG3_PCT_y,NS_FG3_PCT,PLUSMINUS,E_PACE,E_DEF_RATING
25,2020-21,1610612763,MEM,Memphis Grizzlies,22000811,2021-04-11,MEM vs. IND,L,48.0,53,115,0.461,6,20,0.3,13,19,0.684,24,26,50,27,6.0,11,6,10,12,16,125,-7.0,1,39,39,39,5,2,1,39,64,68,53,50,42,60,1,68,17,28,1,16,16,70,2,51,15,50,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
26,2020-21,1610612763,MEM,Memphis Grizzlies,22000793,2021-04-09,MEM @ NYK,L,53.0,47,94,0.5,14,30,0.467,21,34,0.618,10,33,43,33,14.0,7,6,7,27,25,129,-4.0,1,39,39,39,2,17,23,19,13,38,10,14,2,70,38,48,51,6,40,46,16,55,69,2,10,46,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
27,2020-21,1610612763,MEM,Memphis Grizzlies,22000780,2021-04-07,MEM @ ATL,W,48.0,48,89,0.539,17,40,0.425,18,21,0.857,11,43,54,30,14.0,5,5,3,17,19,131,18.0,1,1,1,1,5,16,46,8,3,7,15,24,35,15,28,5,10,21,40,65,30,8,20,28,7,5,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
28,2020-21,1610612763,MEM,Memphis Grizzlies,22000773,2021-04-06,MEM @ MIA,W,48.0,46,84,0.548,17,41,0.415,15,20,0.75,9,33,42,30,14.0,11,2,4,13,16,124,12.0,1,1,1,1,5,22,63,5,3,5,21,41,40,46,49,48,56,21,40,16,62,17,4,51,17,16,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
29,2020-21,1610612763,MEM,Memphis Grizzlies,22000758,2021-04-04,MEM @ PHI,W,48.0,44,89,0.494,16,38,0.421,12,15,0.8,10,39,49,30,12.0,6,10,6,23,19,116,16.0,1,1,1,1,5,28,46,25,8,16,19,54,60,26,38,16,20,21,24,58,3,42,61,28,27,8,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
30,2020-21,1610612763,MEM,Memphis Grizzlies,22000741,2021-04-02,MEM vs. MIN,W,48.0,42,95,0.442,19,39,0.487,17,25,0.68,14,39,53,26,12.0,8,4,6,20,20,120,12.0,1,1,1,1,5,33,18,48,2,11,5,30,19,61,12,16,13,42,24,38,39,42,42,18,22,16,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
31,2020-21,1610612763,MEM,Memphis Grizzlies,22000725,2021-03-31,MEM vs. UTA,L,48.0,42,90,0.467,5,18,0.278,18,23,0.783,11,35,46,23,11.0,10,4,5,20,21,107,-4.0,1,39,39,39,5,33,40,34,67,72,58,24,29,33,28,39,34,56,15,23,39,30,42,11,49,46,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
32,2020-21,1610612763,MEM,Memphis Grizzlies,22000712,2021-03-29,MEM @ HOU,W,48.0,46,85,0.541,11,31,0.355,17,24,0.708,7,40,47,31,16.0,8,4,5,18,18,120,10.0,1,1,1,1,5,22,59,7,32,34,33,30,22,55,63,13,30,14,54,38,39,30,31,40,22,21,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
33,2020-21,1610612763,MEM,Memphis Grizzlies,22000700,2021-03-27,MEM @ UTA,L,48.0,39,97,0.402,9,33,0.273,23,30,0.767,16,31,47,24,15.0,16,2,8,14,22,110,-16.0,1,39,39,39,5,50,13,63,48,23,60,8,6,41,8,58,30,51,46,1,62,61,8,7,42,64,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
34,2020-21,1610612763,MEM,Memphis Grizzlies,22000691,2021-03-26,MEM @ UTA,L,48.0,44,97,0.454,12,30,0.4,14,18,0.778,12,36,48,27,7.0,3,2,4,14,15,114,-3.0,1,39,39,39,5,28,13,43,26,38,24,48,48,35,22,32,25,28,3,71,62,17,8,58,34,45,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
35,2020-21,1610612763,MEM,Memphis Grizzlies,22000674,2021-03-24,MEM @ OKC,W,48.0,47,99,0.475,11,30,0.367,11,13,0.846,14,42,56,19,18.0,12,10,8,10,10,116,9.0,1,1,1,1,5,17,6,31,32,38,30,60,65,19,12,7,4,68,64,13,3,61,1,70,27,24,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
36,2020-21,1610612763,MEM,Memphis Grizzlies,22000658,2021-03-22,MEM vs. BOS,W,53.0,55,110,0.5,12,35,0.343,10,15,0.667,17,37,54,38,10.0,8,6,6,20,18,132,6.0,1,1,1,1,2,1,2,19,26,18,38,65,60,62,4,24,10,1,11,38,16,42,42,40,6,28,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
37,2020-21,1610612763,MEM,Memphis Grizzlies,22000642,2021-03-20,MEM vs. GSW,W,48.0,37,95,0.389,10,32,0.313,27,31,0.871,13,47,60,25,12.0,8,5,7,22,25,111,8.0,1,1,1,1,5,59,18,69,40,30,50,1,4,10,18,1,1,47,24,38,30,55,57,2,39,26,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
38,2020-21,1610612763,MEM,Memphis Grizzlies,22000636,2021-03-19,MEM vs. GSW,L,48.0,39,84,0.464,8,26,0.308,17,21,0.81,9,37,46,24,21.0,10,6,6,17,16,103,-13.0,1,39,39,39,5,50,63,37,58,56,51,30,35,25,49,24,34,51,71,23,16,42,20,51,56,59,12.7,35.25,0.36,0.369,-0.009,102.6,108.5
