,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
62,2020-21,1610612752,NYK,New York Knicks,0022000144,2021-01-10,NYK vs. DEN,L,48.0,32,74,0.432,6,21,0.286,19,25,0.76,8,28,36,19,16.0,4,1,4,15,25,89,-25.0,1,42,42,42,7,68,72,45,65,70,60,21,15,47,47,68,70,49,54,59,69,17,5,4,65,70
63,2020-21,1610612752,NYK,New York Knicks,0022000125,2021-01-08,NYK vs. OKC,L,48.0,34,96,0.354,9,27,0.333,12,20,0.6,11,38,49,19,5.0,8,7,7,19,19,89,-12.0,1,42,42,42,7,57,4,72,54,45,54,52,40,69,18,14,12,49,2,22,12,50,20,22,65,59
64,2020-21,1610612752,NYK,New York Knicks,0022000112,2021-01-06,NYK vs. UTA,W,48.0,45,87,0.517,8,22,0.364,14,19,0.737,11,37,48,22,13.0,10,5,9,17,15,112,12.0,1,1,1,1,7,5,27,9,59,67,46,42,43,54,18,20,16,27,32,9,29,64,11,48,23,17
65,2020-21,1610612752,NYK,New York Knicks,0022000095,2021-01-04,NYK @ ATL,W,48.0,43,85,0.506,7,21,0.333,20,25,0.8,11,34,45,26,16.0,9,6,2,21,21,113,5.0,1,1,1,1,7,21,45,17,62,70,54,17,15,33,18,44,31,8,54,13,17,5,38,16,20,32
66,2020-21,1610612752,NYK,New York Knicks,0022000080,2021-01-02,NYK @ IND,W,48.0,42,83,0.506,12,27,0.444,10,13,0.769,10,41,51,23,16.0,4,3,4,16,21,106,4.0,1,1,1,1,7,24,53,15,31,45,22,63,62,46,31,6,9,20,54,59,57,17,6,16,36,33
67,2020-21,1610612752,NYK,New York Knicks,0022000066,2020-12-31,NYK @ TOR,L,48.0,32,88,0.364,3,36,0.083,16,20,0.8,9,39,48,21,16.0,6,3,6,21,22,83,-17.0,1,42,42,42,7,68,21,69,72,10,72,36,40,33,39,12,16,38,54,40,57,38,38,12,72,65
68,2020-21,1610612752,NYK,New York Knicks,0022000046,2020-12-29,NYK @ CLE,W,48.0,34,79,0.43,14,25,0.56,13,21,0.619,14,41,55,23,27.0,9,6,10,21,17,95,9.0,1,1,1,1,7,57,67,47,17,59,2,49,35,68,7,6,4,20,72,13,17,70,38,39,59,25
69,2020-21,1610612752,NYK,New York Knicks,0022000036,2020-12-27,NYK vs. MIL,W,48.0,46,85,0.541,16,27,0.593,22,27,0.815,8,38,46,27,16.0,5,4,5,23,21,130,20.0,1,1,1,1,7,4,45,5,8,45,1,10,7,28,47,14,27,5,54,52,41,27,53,16,5,7
70,2020-21,1610612752,NYK,New York Knicks,0022000025,2020-12-26,NYK vs. PHI,L,48.0,32,83,0.386,8,29,0.276,17,23,0.739,13,30,43,19,16.0,6,4,6,23,19,89,-20.0,1,42,42,42,7,68,53,64,59,31,62,30,23,51,8,65,44,49,54,40,41,38,53,22,65,67
71,2020-21,1610612752,NYK,New York Knicks,0022000011,2020-12-23,NYK @ IND,L,48.0,39,85,0.459,12,28,0.429,17,23,0.739,5,35,40,25,16.0,8,8,9,27,24,107,-14.0,1,42,42,42,7,36,45,37,31,39,27,30,23,51,64,36,62,10,54,22,8,64,68,6,34,61
