,SEASON_YEAR,TEAM_ABBREVIATION_x,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS,TEAM_NAME_y,TEAM_ABBREVIATION_y,GP,G,FREQ_x,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,PLUSMINUS_x,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS_y,TEAM_ID,FREQ_y,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS,FREQ,E_PACE,E_DEF_RATING
51,2022-23,LAL,Los Angeles Lakers,22200308,2022-11-28,LAL vs. IND,46.68,92.36,0.505,0.469,0.036,Indiana Pacers,IND,22,22,,28.95,46.45,0.623,0.588,0.035,34.59,59.77,0.579,0.543,0.036,1610612754,,12.09,32.59,0.371,0.358,0.013,0.503,103.8,115.4
57,2022-23,LAL,Los Angeles Lakers,22200288,2022-11-26,LAL @ SAS,46.35,92.43,0.501,0.475,0.026,San Antonio Spurs,SAS,23,23,,26.96,44.17,0.61,0.594,0.016,33.17,58.0,0.572,0.552,0.019,1610612759,,13.17,34.43,0.383,0.362,0.02,0.478,104.1,117.7
58,2022-23,LAL,Los Angeles Lakers,22200282,2022-11-25,LAL @ SAS,46.35,92.43,0.501,0.475,0.026,San Antonio Spurs,SAS,23,23,,26.96,44.17,0.61,0.594,0.016,33.17,58.0,0.572,0.552,0.019,1610612759,,13.17,34.43,0.383,0.362,0.02,0.478,104.1,117.7
7,2022-23,LAL,Los Angeles Lakers,22200259,2022-11-22,LAL @ PHX,39.86,86.45,0.461,0.477,-0.016,Phoenix Suns,PHX,22,22,,21.82,37.95,0.575,0.597,-0.022,28.27,53.41,0.529,0.551,-0.022,1610612756,,11.59,33.05,0.351,0.361,-0.01,0.439,100.8,110.1
59,2022-23,LAL,Los Angeles Lakers,22200247,2022-11-20,LAL vs. SAS,46.35,92.43,0.501,0.475,0.026,San Antonio Spurs,SAS,23,23,,26.96,44.17,0.61,0.594,0.016,33.17,58.0,0.572,0.552,0.019,1610612759,,13.17,34.43,0.383,0.362,0.02,0.478,104.1,117.7
79,2022-23,LAL,Los Angeles Lakers,22200234,2022-11-18,LAL vs. DET,41.48,86.52,0.479,0.473,0.007,Detroit Pistons,DET,23,23,,22.65,37.83,0.599,0.589,0.009,29.91,54.22,0.552,0.544,0.008,1610612765,,11.57,32.3,0.358,0.354,0.004,0.437,101.6,116.1
53,2022-23,LAL,Los Angeles Lakers,22200198,2022-11-13,LAL vs. BKN,42.63,89.63,0.476,0.476,0.0,Brooklyn Nets,BKN,24,24,,25.0,43.04,0.581,0.594,-0.013,31.21,58.17,0.537,0.549,-0.013,1610612751,,11.42,31.46,0.363,0.358,0.005,0.48,100.7,110.9
63,2022-23,LAL,Los Angeles Lakers,22200183,2022-11-11,LAL vs. SAC,43.68,88.92,0.491,0.477,0.015,Sacramento Kings,SAC,25,25,,23.16,38.4,0.603,0.595,0.008,29.68,52.48,0.566,0.549,0.016,1610612758,,14.0,36.44,0.384,0.365,0.019,0.432,102.5,114.1
10,2022-23,LAL,Los Angeles Lakers,22200170,2022-11-09,LAL @ LAC,44.38,91.76,0.484,0.476,0.007,LA Clippers,LAC,21,21,,24.52,41.0,0.598,0.594,0.004,32.24,58.86,0.548,0.549,-0.001,1610612746,,12.14,32.9,0.369,0.36,0.009,0.447,100.2,112.0
2,2022-23,LAL,Los Angeles Lakers,22200157,2022-11-07,LAL @ UTA,43.23,94.64,0.457,0.473,-0.016,Utah Jazz,UTA,22,22,,22.27,40.0,0.557,0.588,-0.032,28.64,54.14,0.529,0.545,-0.016,1610612762,,14.59,40.5,0.36,0.36,0.001,0.423,103.1,113.8
