,SEASON_YEAR,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M_x,FG3A_x,FG3_PCT_x,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM_ID,FG3M_y,FG3A_y,FG3_PCT_y,NS_FG3_PCT,PLUSMINUS,E_PACE,E_DEF_RATING
71,2021-22,MIN,Minnesota Timberwolves,22100184,2021-11-12,MIN @ LAL,W,48.0,43,94,0.457,12,37,0.324,9,12,0.75,14,40,54,24,16.0,10,4,8,21,14,107,24.0,1,1,1,1,4,28,23,36,64,61,55,76,76,51,25,9,7,43,50,20,53,72,34,78,62,7,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
72,2021-22,MIN,Minnesota Timberwolves,22100169,2021-11-10,MIN @ GSW,L,48.0,39,95,0.411,17,44,0.386,15,20,0.75,17,23,40,30,17.0,8,4,6,28,21,110,-13.0,1,47,47,47,4,56,19,63,15,22,30,51,51,51,6,79,57,12,59,42,53,52,76,42,52,71,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
73,2021-22,MIN,Minnesota Timberwolves,22100149,2021-11-08,MIN @ MEM,L,53.0,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,16.0,7,8,8,27,22,118,-7.0,1,47,47,47,2,42,11,57,15,16,32,34,41,23,14,51,34,50,50,58,14,72,72,33,35,54,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
74,2021-22,MIN,Minnesota Timberwolves,22100129,2021-11-05,MIN vs. LAC,L,48.0,31,89,0.348,17,52,0.327,5,7,0.714,7,35,42,17,22.0,8,7,4,33,16,84,-20.0,1,47,47,47,4,79,53,81,15,4,51,82,82,65,66,26,44,81,79,42,20,29,82,70,82,77,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
75,2021-22,MIN,Minnesota Timberwolves,22100115,2021-11-03,MIN vs. LAC,L,48.0,43,94,0.457,14,40,0.35,15,16,0.938,15,24,39,27,17.0,11,2,7,16,14,115,-11.0,1,47,47,47,4,28,23,36,41,47,44,51,67,2,14,78,62,26,59,13,73,59,6,78,41,63,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
76,2021-22,MIN,Minnesota Timberwolves,22100101,2021-11-01,MIN vs. ORL,L,48.0,36,97,0.371,14,51,0.275,11,19,0.579,16,31,47,21,14.0,8,1,7,20,19,97,-18.0,1,47,47,47,4,65,11,79,41,6,72,70,56,82,9,46,24,66,36,42,81,59,28,56,76,74,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
77,2021-22,MIN,Minnesota Timberwolves,22100087,2021-10-30,MIN vs. DEN,L,48.0,35,89,0.393,13,41,0.317,8,9,0.889,15,31,46,21,20.0,8,6,10,23,15,91,-2.0,1,47,47,47,4,75,53,74,52,40,56,78,80,6,14,46,30,66,75,42,29,80,49,74,79,47,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
78,2021-22,MIN,Minnesota Timberwolves,22100060,2021-10-27,MIN @ MIL,W,48.0,43,91,0.473,13,45,0.289,14,17,0.824,10,39,49,29,17.0,5,4,3,20,18,113,5.0,1,1,1,1,4,28,37,32,52,16,69,58,64,25,43,13,18,19,59,73,53,13,28,59,46,38,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
79,2021-22,MIN,Minnesota Timberwolves,22100047,2021-10-25,MIN vs. NOP,L,48.0,31,90,0.344,15,50,0.3,21,27,0.778,11,30,41,20,11.0,10,7,5,19,20,98,-9.0,1,47,47,47,4,79,45,82,33,7,65,23,24,41,36,51,51,76,15,20,20,42,20,48,74,59,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
80,2021-22,MIN,Minnesota Timberwolves,22100031,2021-10-23,MIN vs. NOP,W,48.0,39,96,0.406,12,38,0.316,6,10,0.6,13,34,47,22,20.0,13,8,5,25,22,96,7.0,1,1,1,1,4,56,14,65,64,57,58,81,79,81,26,30,24,59,75,5,14,42,60,33,77,32,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
81,2021-22,MIN,Minnesota Timberwolves,22100008,2021-10-20,MIN vs. HOU,W,48.0,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18.0,18,12,3,22,25,124,18.0,1,1,1,1,4,36,59,29,27,57,20,13,8,44,26,35,30,32,69,1,1,13,42,7,22,14,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
