,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
10,2021-22,1610612747,LAL,Los Angeles Lakers,0022101072,2022-03-21,LAL @ CLE,W,48.0,53,94,0.564,12,32,0.375,13,16,0.813,9,32,41,34,8.0,7,3,2,19,19,131,11.0,1,1,1,1,11,1,16,1,33,47,31,60,70,17,40,54,57,2,4,41,60,7,29,50,6,10
11,2021-22,1610612747,LAL,Los Angeles Lakers,0022101061,2022-03-19,LAL @ WAS,L,48.0,48,91,0.527,13,35,0.371,10,11,0.909,9,32,41,25,15.0,3,1,1,23,13,119,-8.0,1,34,34,34,11,9,30,8,27,30,34,71,78,3,40,54,57,28,45,82,80,3,58,75,22,54
12,2021-22,1610612747,LAL,Los Angeles Lakers,0022101051,2022-03-18,LAL @ TOR,W,53.0,47,96,0.49,19,43,0.442,15,21,0.714,13,30,43,33,14.0,6,4,2,19,19,128,5.0,1,1,1,1,2,14,10,30,1,6,10,45,46,46,9,67,46,3,36,57,48,7,29,50,8,21
13,2021-22,1610612747,LAL,Los Angeles Lakers,0022101039,2022-03-16,LAL @ MIN,L,48.0,39,93,0.419,10,44,0.227,16,23,0.696,13,25,38,23,14.0,7,4,6,25,23,104,-20.0,1,34,34,34,11,54,20,67,57,3,76,39,34,54,9,81,69,48,36,41,48,63,69,17,62,75
14,2021-22,1610612747,LAL,Los Angeles Lakers,0022101028,2022-03-14,LAL vs. TOR,L,48.0,34,87,0.391,13,42,0.31,22,29,0.759,9,34,43,20,13.0,7,7,9,27,20,103,-11.0,1,34,34,34,11,75,46,77,27,10,54,14,17,34,40,37,46,63,27,41,13,79,79,42,66,62
15,2021-22,1610612747,LAL,Los Angeles Lakers,0022101019,2022-03-13,LAL @ PHX,L,48.0,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,19.0,4,2,5,14,24,111,-29.0,1,34,34,34,11,67,74,59,9,19,23,10,8,42,59,67,74,39,68,76,74,53,3,12,41,81
16,2021-22,1610612747,LAL,Los Angeles Lakers,0022101004,2022-03-11,LAL vs. WAS,W,48.0,48,91,0.527,14,31,0.452,12,17,0.706,7,30,37,25,9.0,5,3,6,25,18,122,13.0,1,1,1,1,11,9,30,8,22,55,8,66,64,51,59,67,74,28,6,67,60,63,69,56,13,7
17,2021-22,1610612747,LAL,Los Angeles Lakers,0022100985,2022-03-09,LAL @ HOU,L,53.0,47,101,0.465,18,47,0.383,18,26,0.692,12,36,48,25,16.0,10,7,4,21,21,130,-9.0,1,34,34,34,2,14,4,48,4,1,29,27,28,56,16,27,14,28,51,11,13,36,47,30,7,59
18,2021-22,1610612747,LAL,Los Angeles Lakers,0022100973,2022-03-07,LAL @ SAS,L,48.0,43,91,0.473,8,26,0.308,16,23,0.696,12,31,43,19,15.0,7,3,7,26,18,110,-7.0,1,34,34,34,11,32,30,40,71,79,55,39,34,54,16,62,46,71,45,41,60,71,76,56,44,49
19,2021-22,1610612747,LAL,Los Angeles Lakers,0022100959,2022-03-05,LAL vs. GSW,W,48.0,44,89,0.494,18,41,0.439,18,21,0.857,12,35,47,25,20.0,10,6,4,18,20,124,8.0,1,1,1,1,11,27,40,27,4,13,12,27,46,11,16,30,20,28,75,11,24,36,22,42,11,15
