,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
48,2021-22,1610612748,MIA,Miami Heat,0022100493,2021-12-26,MIA vs. ORL,W,48.0,36,89,0.404,10,34,0.294,11,18,0.611,20,31,51,28,14.0,7,1,4,19,19,93,10.0,1,1,1,1,5,63,22,70,60,42,67,67,54,81,1,54,11,20,32,40,63,37,26,45,75,29
49,2021-22,1610612748,MIA,Miami Heat,0022100479,2021-12-23,MIA vs. DET,W,48.0,43,88,0.489,12,32,0.375,17,19,0.895,6,37,43,23,13.0,4,0,5,25,25,115,3.0,1,1,1,1,5,16,23,29,47,58,40,40,46,16,67,22,38,56,26,69,80,49,65,13,23,51
50,2021-22,1610612748,MIA,Miami Heat,0022100465,2021-12-21,MIA vs. IND,W,48.0,47,95,0.495,22,49,0.449,9,11,0.818,15,38,53,30,11.0,5,5,3,21,13,125,29.0,1,1,1,1,5,5,9,24,2,4,21,77,78,45,7,15,8,8,15,62,13,23,43,80,6,2
51,2021-22,1610612748,MIA,Miami Heat,0022100449,2021-12-19,MIA @ DET,L,48.0,28,74,0.378,13,43,0.302,21,33,0.636,8,31,39,23,13.0,4,3,2,27,28,90,-10.0,1,54,54,54,5,81,76,80,40,14,66,21,5,79,54,54,53,56,26,69,36,14,78,4,78,68
52,2021-22,1610612748,MIA,Miami Heat,0022100433,2021-12-17,MIA @ ORL,W,48.0,41,82,0.5,19,35,0.543,14,19,0.737,14,32,46,25,17.0,5,5,5,14,19,115,10.0,1,1,1,1,5,27,49,18,7,36,4,52,46,64,10,46,30,44,59,62,13,49,7,45,23,29
53,2021-22,1610612748,MIA,Miami Heat,0022100419,2021-12-15,MIA @ PHI,W,48.0,35,78,0.449,18,44,0.409,13,17,0.765,9,35,44,25,18.0,5,3,5,18,19,101,5.0,1,1,1,1,5,64,65,54,12,9,29,59,57,57,43,34,35,44,64,62,36,49,18,45,65,44
54,2021-22,1610612748,MIA,Miami Heat,0022100404,2021-12-13,MIA @ CLE,L,48.0,38,85,0.447,13,40,0.325,5,9,0.556,11,28,39,26,16.0,4,4,1,15,16,94,-11.0,1,54,54,54,5,48,35,55,40,23,58,82,80,82,22,70,53,35,53,69,25,4,8,69,74,69
55,2021-22,1610612748,MIA,Miami Heat,0022100394,2021-12-11,MIA vs. CHI,W,48.0,46,93,0.495,19,43,0.442,7,9,0.778,12,38,50,37,10.0,8,6,3,21,15,118,26.0,1,1,1,1,5,8,12,25,7,14,22,79,80,52,17,15,14,1,9,28,2,23,43,73,19,4
56,2021-22,1610612748,MIA,Miami Heat,0022100370,2021-12-08,MIA vs. MIL,W,48.0,40,77,0.519,22,47,0.468,11,12,0.917,6,36,42,32,22.0,6,6,4,23,20,113,9.0,1,1,1,1,5,37,69,13,2,6,14,67,73,10,67,27,43,3,78,47,2,37,56,39,31,32
57,2021-22,1610612748,MIA,Miami Heat,0022100356,2021-12-06,MIA vs. MEM,L,48.0,35,76,0.461,6,22,0.273,14,17,0.824,7,29,36,26,23.0,11,6,6,19,18,90,-15.0,1,54,54,54,5,64,72,48,81,81,71,52,57,41,61,65,72,35,80,11,2,64,26,57,78,75
